LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,L200,A107,,Draft motion for summary judgment regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A105,,Prepare jury instructions research regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Evaluate settlement options regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L410,A107,,Revise privilege log entries re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding procedural strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A106,,Approve final brief for court submission regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L320,A105,,Research sanctions standards,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise discovery responses regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L100,A113,,Review correspondence for litigation strategy re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A103,,Prepare exhibit list cross-references re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L410,A107,,Draft joint case management statement re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L220,A107,,Draft initial disclosures re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L240,A102,,Meet and confer with opposing counsel re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Prepare jury instructions research regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Review opposing expert report re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L400,A108,,Prepare trial notebook sections re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Track discovery deficiencies regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement regarding litigation strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Review and summarize deposition transcript; Draft subpoena to third party; Draft initial disclosures (follow-up),Associate,Y,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion,Partner,N,N,N,N,,,,,,,
FEE,L410,A111,,Assess risk and exposure estimates re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft statement of undisputed facts regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft mediation brief regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A112,,Review opposing expert report re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Approve final brief for court submission re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L500,A103,,Prepare deposition plan and witness outline with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A112,,Review discovery plan and priorities regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review document set for production issues regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A112,,Finalize motion submission strategy regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A105,,Prepare jury instructions research re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Revise privilege log entries regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L240,A105,,Research expert admissibility (Daubert) re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Review document vendor output for production issues,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L120,A112,,Analyze opposing counsel tactics regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L320,A107,,Draft notice of removal re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition outline for {NAME_PLACEHOLDER} re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy re settlement framework with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L110,A113,,Prepare witness examination outlines regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A101,,Analyze service requirements under applicable rules re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A103,,Review correspondence for litigation strategy re compliance with local rules; Review motion package for local rule compliance; Analyze upcoming litigation milestones; Analyze case chronology regarding procedural strategy; Draft notice of deposition (follow-up),Paralegal,Y,N,N,N,,,,,,,
FEE,L200,A111,,Prepare hearing exhibit strategy and witness materials re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft opposition to motion to compel regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A112,,Review expert retention strategy re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L110,A107,,Analyze upcoming litigation milestones regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding deposition strategy to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re discovery issues to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Evaluate settlement options; Review trial exhibit list; Review case assessment and litigation priorities; High-level review of draft motion; Review expert retention strategy,Partner,Y,N,N,N,,,,,,,
FEE,L200,A103,,Analyze brief authorities and record citations re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A110,,Review document vendor output for production issues regarding procedural strategy; Analyze exhibit set for hearing strategy regarding deposition strategy; Prepare trial notebook sections; Analyze upcoming litigation milestones re motion practice; Analyze brief authorities and record citations,Paralegal,Y,N,N,N,,,,,,,
FEE,L300,A110,,Outline oral argument themes regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare for settlement conference re motion practice with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L240,A103,,Prepare deposition plan and witness outline re mediation planning with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A102,,Compile record citations regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A106,,Evaluate appeal issues re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L200,A103,,Mentor Associate on brief structure regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze document production for key facts regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A112,,Review opposing expert report re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L310,A109,,Analyze privilege log entries re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L320,A101,,Prepare and serve subpoenas re compliance with local rules,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,High-level review of draft motion,Partner,N,N,N,N,,,,,,,
FEE,L430,A107,,Draft notice of removal regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A111,,Prepare hearing strategy re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L240,A112,,Review and analyze case law updates re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft motion to dismiss,Associate,N,N,N,N,,,,,,,
FEE,L330,A103,,Prepare deposition plan and witness outline re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A112,,Review discovery plan and priorities; Approve final brief for court submission re mediation planning; Review expert retention strategy re settlement framework; Assess risk and exposure estimates re trial preparation,Partner,Y,N,N,N,,,,,,,
FEE,L110,A101,,Prepare and serve subpoenas regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A105,,Research expert admissibility (Daubert) regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A102,,Evaluate settlement options regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A113,,Review correspondence for litigation strategy re trial preparation,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A107,,Draft responses to RFPs and RFAs regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review expert retention strategy regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing exhibit strategy and witness materials re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Research sanctions standards regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L120,A107,,Revise privilege log entries regarding litigation strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare trial notebook sections regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline regarding procedural strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re settlement framework,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Track discovery deficiencies regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L120,A106,,Analyze case chronology regarding litigation strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A112,,Review expert retention strategy re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L400,A101,,Strategy conference re case posture re trial preparation,Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Assess risk and exposure estimates regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L120,A112,,Review opposing expert report regarding procedural strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L400,A112,,Review trial exhibit list regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L330,A102,,Meet and confer with opposing counsel re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A103,,Approve final brief for court submission re motion practice,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Assess risk and exposure estimates regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L400,A107,,Revise privilege log entries re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Attend hearing and argue motion regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L310,A107,,Draft initial disclosures,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Mentor Associate on brief structure regarding litigation strategy,Partner,N,N,N,N,,,,,,,
FEE,L430,A107,,Draft responses to RFPs and RFAs re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze document production for key facts regarding deposition strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L240,A105,,Research sanctions standards re mediation planning,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Prepare interrogatories and RFPs re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L110,A112,,Analyze document production for key facts regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Analyze case chronology regarding deposition strategy with {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture regarding litigation strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Review and summarize deposition transcript regarding litigation strategy with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L240,A111,,Compile record citations re mediation planning,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A101,,Prepare and serve subpoenas re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Review expert retention strategy regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L310,A108,,Prepare witness availability chart re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A113,,Analyze brief authorities and record citations re discovery issues,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re discovery issues to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L400,A105,,Research expert admissibility (Daubert) re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L200,A111,,Approve final brief for court submission re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L240,A109,,Analyze privilege log entries re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L400,A111,,Prepare hearing strategy regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Prepare deposition cross outline re compliance with local rules with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L110,A101,,Strategy conference re case posture re settlement framework,Partner,N,N,N,N,,,,,,,
FEE,L200,A111,,Prepare hearing strategy re motion practice,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A102,,Meet and confer with opposing counsel re discovery issues with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft statement of undisputed facts re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L320,A104,,Prepare and serve subpoenas re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re trial preparation,Associate,N,N,N,N,,,,,,,
FEE,L100,A103,,Review motion package for local rule compliance re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A103,,Prepare deposition plan and witness outline regarding deposition strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L110,A105,,Research sanctions standards regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A110,,Approve deposition strategy re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L300,A110,,Outline oral argument themes regarding deposition strategy with {NAME_PLACEHOLDER},Partner,N,N,N,N,,,,,,,
FEE,L420,A103,,Evaluate settlement options,Partner,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re settlement framework,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A107,,Draft notice of deposition re trial preparation to {NAME_PLACEHOLDER},Paralegal,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft reply brief re discovery issues,Associate,N,N,N,N,,,,,,,
FEE,L110,A105,,Prepare jury instructions research regarding expert strategy,Associate,N,N,N,N,,,,,,,
FEE,L200,A107,,Draft initial disclosures; Prepare deposition cross outline; Draft subpoena to third party; Revise privilege log entries; Draft opposition to motion to compel,Associate,Y,N,N,N,,,,,,,
FEE,L410,A111,,Assess risk and exposure estimates re compliance with local rules,Partner,N,N,N,N,,,,,,,
FEE,L110,A113,,Prepare witness examination outlines regarding expert strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A107,,Draft protective order re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L210,A105,,Analyze service requirements under applicable rules,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A110,,Outline oral argument themes regarding deposition strategy,Partner,N,N,N,N,,,,,,,
FEE,L200,A101,,Mentor Associate on brief structure re mediation planning,Partner,N,N,N,N,,,,,,,
FEE,L110,A107,,Analyze upcoming litigation milestones regarding expert strategy,Paralegal,N,N,N,N,,,,,,,
FEE,L300,A103,,Outline oral argument themes regarding procedural strategy,Partner,N,N,N,N,,,,,,,
FEE,L400,A101,,Draft pretrial conference statement re trial preparation with {NAME_PLACEHOLDER},Associate,N,N,N,N,,,,,,,
FEE,L300,A102,,Draft notice of removal re discovery issues; Meet and confer with opposing counsel with {NAME_PLACEHOLDER}; Research expert admissibility (Daubert) re trial preparation; Research sanctions standards,Associate,Y,N,N,N,,,,,,,
FEE,L510,A105,,Research expert admissibility (Daubert) re compliance with local rules,Associate,N,N,N,N,,,,,,,
FEE,L200,A101,,Draft letter to {NAME_PLACEHOLDER} re settlement positions re motion practice,Associate,N,N,N,N,,,,,,,
FEE,L300,A105,,Legal research on dispositive issues regarding deposition strategy,Associate,N,N,N,N,,,,,,,
FEE,L300,A112,,Review trial exhibit list re discovery issues,Partner,N,N,N,N,,,,,,,
FEE,L300,A113,,Review correspondence for litigation strategy regarding procedural strategy,Paralegal,N,N,N,N,,,,,,,
