LINE_ITEM_TYPE,TASK_CODE,ACTIVITY_CODE,EXPENSE_CODE,DESCRIPTION,TK_CLASSIFICATION,BLOCKBILLING,VAGUE,MISMATCH,PROHIBITED_ADMIN,MIN_AMOUNT,MAX_AMOUNT,MIN_UNITS,MAX_UNITS,UNIT_COST,RECEIPT_REQUIRED,GENERATE_RECEIPT
FEE,TR720,A110,,"Conduct portfolio review for ECLIPSE family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Paralegal,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for PULSE. Draft assignment document, coordinate execution, and file recordation with EUIPO or WIPO as needed.",Partner,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for VECTRA. Address quality control language, permitted use, and reporting obligations.",Associate,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for SUMMIT. Review WHOIS records and recommend defensive registrations under key gTLDs.,Partner,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to KINETIC. Draft statement of facts, evidence exhibits, and requested remedies.",Associate,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for EMBER addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Partner,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for HARBOR including amendments and corrections. Draft revised identification and coordinate electronic submission.,Paralegal,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for RADIANT including examiner interview prep and follow-up. Summarize outcomes and update docket.,Associate,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for POLARIS including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Partner,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the ORION mark for software-as-a-service for document automation and workflow in JPO. Document conflicts, descriptiveness concerns, and filing recommendations.",Associate,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for SATURN covering downloadable mobile app software for payment processing in INPI (France). Analyze search results and provide risk assessment to client.,Associate,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for NOVA including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Associate,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for LUMEN covering downloadable mobile app software for payment processing in IP Australia. Draft identification, select basis, and coordinate signature requirements.",Paralegal,Y,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for CRESCENT including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Associate,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for AURORA in USPTO. Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Paralegal,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for ECLIPSE by CIPO and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for PULSE including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for VECTRA. Review specimen acceptability and draft declarations to support use in commerce.,Paralegal,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for SUMMIT. Confirm deadlines, draft request, and update docket with new due dates.",Paralegal,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for KINETIC and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Associate,Y,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving EMBER and downloadable mobile app software for payment processing. Gather marketplace evidence and summarize enforcement options for client.,Paralegal,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for HARBOR before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Associate,N,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to RADIANT. Discuss settlement posture, extensions, and procedural scheduling matters.",Associate,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for POLARIS in KIPO. Review docket, confirm deadlines, and send status report to the legal team.",Associate,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for ORION via USPTO. Determine priority claims, designate countries, and draft goods/services in Class 9.",Associate,N,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for SATURN. Coordinate translation needs, local counsel instructions, and filing logistics in CIPO.",Partner,N,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for NOVA. Confirm requirements, draft declarations, and coordinate payment of official fees.",Partner,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for LUMEN family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Associate,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for CRESCENT. Draft assignment document, coordinate execution, and file recordation with UKIPO or WIPO as needed.",Partner,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for AURORA. Address quality control language, permitted use, and reporting obligations.",Associate,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for ECLIPSE. Review WHOIS records and recommend defensive registrations under key gTLDs.,Associate,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to PULSE. Draft statement of facts, evidence exhibits, and requested remedies.",Paralegal,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for VECTRA addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Associate,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for SUMMIT including amendments and corrections. Draft revised identification and coordinate electronic submission.,Associate,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for KINETIC including examiner interview prep and follow-up. Summarize outcomes and update docket.,Associate,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for EMBER including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Partner,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the HARBOR mark for downloadable mobile app software for payment processing in CNIPA. Document conflicts, descriptiveness concerns, and filing recommendations.",Partner,N,N,N,N,,,,,,,
FEE,TR230,A102,,Conduct comprehensive trademark clearance search for RADIANT covering software-as-a-service for document automation and workflow in WIPO/Madrid. Analyze search results and provide risk assessment to client.,Associate,N,N,N,N,,,,,,,
FEE,TR120,A101,,"Develop filing strategy for POLARIS including classes Class 9 and geographic rollout. Outline prosecution timeline, costs, and recommended specimen approach.",Associate,N,N,N,N,,,,,,,
FEE,TR310,A103,,"Prepare and file domestic trademark application for ORION covering software-as-a-service for document automation and workflow in JPO. Draft identification, select basis, and coordinate signature requirements.",Partner,N,N,N,N,,,,,,,
FEE,TR130,A110,,"Organize and manage trademark file materials for SATURN including evidence, specimens, and correspondence. Update matter notes and maintain document version control.",Associate,N,N,N,N,,,,,,,
FEE,TR430,A103,,Draft and revise response to office action for NOVA in EUIPO. Address likelihood of confusion and descriptiveness issues with legal argument and amendments.,Associate,N,N,N,N,,,,,,,
FEE,TR430,A104,,"Review office action issued for LUMEN by IP Australia and analyze refusal grounds. Summarize options, deadlines, and recommended response strategy.",Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare declaration or affidavit filing for CRESCENT including verified statements and supporting exhibits. Coordinate execution and submit electronically where required.,Paralegal,N,N,N,N,,,,,,,
FEE,TR410,A103,,Prepare statement of use and specimen package for AURORA. Review specimen acceptability and draft declarations to support use in commerce.,Associate,N,N,N,N,,,,,,,
FEE,TR410,A103,,"Prepare and file extension request for statement of use for ECLIPSE. Confirm deadlines, draft request, and update docket with new due dates.",Associate,N,N,N,N,,,,,,,
FEE,TR250,A102,,Set up publication watch for PULSE and monitor new filings in relevant classes Class 9. Review alerts weekly and flag potential conflicts.,Paralegal,N,N,N,N,,,,,,,
FEE,TR260,A102,,Investigate potential trademark infringement involving VECTRA and software-as-a-service for document automation and workflow. Gather marketplace evidence and summarize enforcement options for client.,Associate,N,N,N,N,,,,,,,
FEE,TR440,A103,,"Draft notice of opposition pleadings for SUMMIT before TTAB or equivalent tribunal. Prepare claims, supporting facts, and required exhibits.",Paralegal,N,N,N,N,,,,,,,
FEE,TR440,A105,,"Communicate with opposing counsel regarding opposition related to KINETIC. Discuss settlement posture, extensions, and procedural scheduling matters.",Paralegal,N,N,N,N,,,,,,,
FEE,TR270,A110,,"Update trademark prosecution status for EMBER in INPI (France). Review docket, confirm deadlines, and send status report to the legal team.",Associate,N,N,N,N,,,,,,,
FEE,TR510,A103,,"Prepare international trademark application for HARBOR via EUIPO. Determine priority claims, designate countries, and draft goods/services in Class 9.",Paralegal,N,N,N,N,,,,,,,
FEE,TR630,A103,,"Draft response to international office action for RADIANT. Coordinate translation needs, local counsel instructions, and filing logistics in IP Australia.",Paralegal,Y,N,N,N,,,,,,,
FEE,TR610,A103,,"Prepare international renewal or maintenance filing for POLARIS. Confirm requirements, draft declarations, and coordinate payment of official fees.",Associate,N,N,N,N,,,,,,,
FEE,TR720,A110,,"Conduct portfolio review for ORION family of marks. Identify gaps, upcoming renewals, and recommend consolidation or expansion strategies.",Partner,N,N,N,N,,,,,,,
FEE,TR730,A103,,"Prepare trademark assignment for SATURN. Draft assignment document, coordinate execution, and file recordation with CIPO or WIPO as needed.",Partner,N,N,N,N,,,,,,,
FEE,TR740,A103,,"Draft trademark license agreement provisions for NOVA. Address quality control language, permitted use, and reporting obligations.",Associate,N,N,N,N,,,,,,,
FEE,TR750,A102,,Evaluate domain name availability and risk for LUMEN. Review WHOIS records and recommend defensive registrations under key gTLDs.,Paralegal,N,N,N,N,,,,,,,
FEE,TR770,A103,,"Prepare UDRP complaint materials related to CRESCENT. Draft statement of facts, evidence exhibits, and requested remedies.",Paralegal,N,N,N,N,,,,,,,
FEE,TR710,A104,,Prepare trademark opinion for AURORA addressing clearance results and registrability. Provide practical recommendations and next steps for client.,Paralegal,N,N,N,N,,,,,,,
FEE,TR399,A103,,Prepare ancillary domestic filing for ECLIPSE including amendments and corrections. Draft revised identification and coordinate electronic submission.,Paralegal,N,N,N,N,,,,,,,
FEE,TR499,A111,,Handle other domestic prosecution tasks for PULSE including examiner interview prep and follow-up. Summarize outcomes and update docket.,Associate,N,N,N,N,,,,,,,
FEE,TR699,A111,,Handle other international prosecution tasks for VECTRA including local counsel coordination and procedural follow-up. Track deadlines and status updates.,Associate,N,N,N,N,,,,,,,
FEE,TR220,A102,,"Perform registerability investigation for the SUMMIT mark for software-as-a-service for document automation and workflow in KIPO. Document conflicts, descriptiveness concerns, and filing recommendations.",Associate,N,N,N,N,,,,,,,
